Name,S1,S2,S3
R-14_1,3.34234489436176,0.004677150330132694,6.718553683022959e-16
R-1,7.271921285899343,9.461357946860024e-16,0.018009297541493562
R-33_1,6.996750363617441,1.222352155669007e-9,0.444429103711854
R-33_2,6.283692382335833,0.0006111598151492181,0.03619920447710886
R-15,2.1833648811732834e-15,9.461357946860024e-16,6.2047887586904364
R-62,0.4364887398937245,2.607304163192305,2.9574742016325066
R-61_1,1.8494971719667888,3.43007021183086e-6,3.861409956302173
R-43_1,2.1833648811732834e-15,0.2143386627021089,5.362814298440357
R-43_2,7.443025832608441,0.19452012060845883,0.7388627948108416
R-42,0.2522570845867654,13.365379112885043,0.5082538002493006
R-28,2.1833648811732834e-15,12.726234883994723,0.0025464189558933796
R-50_1,2.0384139811130475,1.7613678672643844,1.7204009861336758
R-50_2,5.174224549925788,0.05082260398785079,0.1338523797489959
R-11,3.245695119270995,0.17734530739981041,3.643121667659874
R-44_1,5.865414272711009,0.02204722206418001,0.5106539474159215
R-44_2,6.10140455090138,0.009104179577808201,0.30154629128783833
R-45_1,3.84948285187746,0.2725483324961333,1.8584059906483068
R-45_2,7.024377279877002,0.5281876460633232,0.13331930391428645
